V,E,F,countbasetissues,basetissues,countatissues,atissues,countbtissues,btissues,from,to
42,44,7.94,1,32768,7,97792,9,511,23673903,23878645
58,61,7.35,1,65536,6,32256,9,511,23673903,23878645
11,10,7.07,2,3,10,130572,5,496,56251222,56343003
11,10,7.07,2,1026,10,129549,5,496,56251222,56343003
11,10,7.07,2,4098,10,126477,5,496,56251222,56343003
30,32,7.07,1,64,5,47,10,130832,68076571,67959041
22,27,7.00,2,65568,7,33103,7,32272,10059796,10454760
46,46,6.93,1,16,4,15,12,131040,597486,77792222
13,12,6.71,2,2050,9,128013,5,496,56251222,56343003
13,12,6.71,2,8194,9,121869,5,496,56251222,56343003
12,11,6.71,2,16386,9,113677,5,496,56251222,56343003
13,12,6.71,2,65538,9,64525,5,496,56251222,56343003
93,123,6.71,1,1024,5,31232,9,511,23970163,23670634
88,111,6.71,1,16384,5,15872,9,511,23711235,23807440
27,26,6.63,1,32,4,78,11,130960,59794164,59559107
39,38,6.63,1,64,4,46,11,130960,59794164,59559107
69,103,6.63,2,4608,4,27648,11,98815,21681343,21572208
63,89,6.63,2,5120,4,27136,11,98815,21710625,21572208
66,96,6.63,2,6144,4,26112,11,98815,21164166,21572208
23,26,6.48,2,33,6,98574,7,32272,10389220,10188733
27,31,6.48,2,288,6,98319,7,32272,10561775,11148892
10,11,6.48,2,288,7,32320,6,98334,2657073,3261820
24,29,6.48,2,32800,6,65807,7,32272,10098177,10454760
11,13,6.48,2,16448,7,16160,6,98334,2572350,5295999
21,20,6.32,1,1,5,110,8,118160,59797232,59559107
12,12,6.32,2,1152,8,8815,5,114960,624473,800519
61,88,6.32,2,12288,4,19968,10,98807,21098479,21704302
23,28,6.00,2,32772,12,98075,3,224,51752359,54318270
13,13,6.00,2,4128,6,28416,6,65629,55248327,54318270
11,10,6.00,1,64,3,14,12,130992,5059690,5892046
92,118,6.00,2,8704,4,23552,9,511,23966388,23670634
10,9,6.00,2,24576,9,7790,4,98321,47411185,47088810
10,9,5.74,1,1,3,14,11,32752,6536876,5892046
25,29,5.74,2,260,11,130579,3,224,54304606,56807545
25,26,5.74,2,516,11,130323,3,224,51795971,54304606
35,34,5.74,1,4,3,74,11,130960,59810887,59559107
21,22,5.74,2,24,11,130311,3,224,54304606,56807545
25,29,5.74,2,65544,11,64791,3,224,54304606,56807545
11,10,5.66,1,8,8,30278,4,98321,47411185,47088810
12,11,5.66,2,1056,8,8911,4,114704,624473,800519
14,14,5.66,2,640,8,9327,4,114704,831572,2572350
23,27,5.48,2,129,5,110,6,119056,831572,2572350
47,50,5.48,2,34,3,13,10,130832,68136608,67959041
19,22,5.48,2,130,5,109,6,119056,656372,808995
13,13,5.48,2,2050,6,9741,5,114960,713286,2657073
25,27,5.48,2,20,10,130307,3,224,51881157,54315924
22,25,5.48,2,132,5,107,6,119056,321745,602401
28,31,5.48,2,1028,10,129795,3,224,51712478,51884650
28,36,5.48,2,4100,10,126227,3,224,51752359,54318270
27,34,5.48,2,8196,10,122131,3,224,51752359,54318270
27,33,5.48,2,65540,10,64787,3,224,51752359,54318270
24,28,5.48,2,136,5,103,6,119056,831572,2572350
16,19,5.48,2,544,5,31744,6,98334,2657073,3261820
18,21,5.48,2,4128,5,28160,6,98334,808995,2649844
19,23,5.48,2,16416,5,15872,6,98334,2657073,3261820
21,24,5.48,2,192,5,47,6,119056,831572,2572350
18,18,5.48,2,67584,5,58880,6,243,21719782,21405087
